Id,SalePrice
1578,139773.30741429105
1579,144968.85956480826
1580,187989.29350578287
1581,147402.07801137856
1582,125228.85177008875
1583,319985.1247035759
1584,224343.61747651664
1585,139386.5653033759
1586,67533.32271718822
1587,101059.3971669107
1588,143858.21595899112
1589,98933.31750267209
1590,128908.0886364919
1591,97557.65366349119
1592,118605.60726256981
1593,112964.01186002344
1594,129578.839224504
1595,106343.24222653743
1596,231481.19693604318
1597,176913.21238213943
1598,195151.5628218579
1599,167417.99928431356
1600,175483.36208421644
1601,66289.44228362535
1602,104182.35306230249
1603,90789.87077016971
1604,274680.2785284678
1605,244353.3472390294
1606,166914.26517595007
1607,151770.33334341433
1608,218522.59991082337
1609,193701.79869337278
1610,155951.78497337707
1611,132494.04663866566
1612,165136.64218536534
1613,164124.86873534034
1614,117430.75622924184
1615,86266.41250744619
1616,71499.44468125244
1617,85462.1063447305
1618,123026.72209054165
1619,133745.69491497087
1620,160860.00859892543
1621,136122.7488761903
1622,130726.35414002633
1623,267529.8117532904
1624,196337.70986282683
1625,115697.88594884977
1626,158216.20818936595
1627,184039.61046677714
1628,258455.58089015572
1629,176867.14066115243
1630,366366.1674899957
1631,202307.78085149298
1632,235805.5269416681
1633,169189.12667985048
1634,179697.016362973
1635,170168.62170038972
1636,155552.70471807962
1637,179966.03750213297
1638,194166.78654070327
1639,172971.19118052605
1640,252109.8622624965
1641,166786.3005590422
1642,226028.7225151325
1643,227634.5457806836
1644,231741.05083424374
1645,179835.57375887365
1646,150271.36905157712
1647,156458.6812940284
1648,130241.67183849627
1649,133430.34551270568
1650,120283.09483195035
1651,120692.64246314098
1652,93534.17343207492
1653,95577.32430941501
1654,145486.73142725328
1655,140747.1712043737
1656,138502.54894265244
1657,145869.2325740885
1658,141009.6601281792
1659,120267.22287651047
1660,151427.55371863302
1661,479584.7578234722
1662,382096.6581416816
1663,384430.38610334013
1664,463573.90510789223
1665,327983.02168907307
1666,337910.2160560771
1667,370545.08578535053
1668,346697.79795980785
1669,297026.7449579245
1670,350550.4047307945
1671,261086.04778914782
1672,465426.03683646605
1673,299928.0891964951
1674,247128.57257984352
1675,189772.6600333242
1676,192379.97810382035
1677,216645.3385783526
1678,458896.0076645523
1679,403421.1842905069
1680,318372.8604308876
1681,253660.30583211643
1682,305688.9117745379
1683,175693.26413954722
1684,165425.63083303647
1685,164367.34019524782
1686,167701.5780438793
1687,160698.3796174451
1688,180960.54974924529
1689,184622.8199376283
1690,180577.09018865647
1691,172411.4640654294
1692,255237.90422485888
1693,162909.706584826
1694,176359.83325797535
1695,162418.30158793437
1696,267780.822676469
1697,165521.64915451023
1698,374743.9891644283
1699,318123.51068784075
1700,238594.63256810512
1701,255168.61249830673
1702,263316.4764966407
1703,264008.444391909
1704,297015.9294916106
1705,226723.696608028
1706,459737.83566385106
1707,212009.43660006617
1708,211548.36239732362
1709,263987.61702302826
1710,223313.59403465415
1711,261343.35609648147
1712,265644.0571711301
1713,289053.18651223835
1714,220597.12641058405
1715,209398.81830081067
1716,181307.53174686013
1717,164442.933805133
1718,132155.3728715577
1719,190506.17581403223
1720,242715.93195165266
1721,163080.38963147442
1722,124382.789445141
1723,155657.78766652837
1724,215100.268592013
1725,232718.49320227664
1726,181170.71529098248
1727,164392.5088150574
1728,176010.77592136696
1729,162338.1819497443
1730,151558.84074858474
1731,117621.86836035618
1732,126918.95430664916
1733,118732.99016185591
1734,123066.53085605518
1735,129245.17566256323
1736,113490.314275657
1737,319124.08106207364
1738,207891.96267379643
1739,283390.526532543
1740,230958.36869453578
1741,192853.42521813378
1742,171219.36562131543
1743,172635.01374015934
1744,290774.89693891874
1745,217189.45560599852
1746,182811.20515203185
1747,203245.85351790217
1748,204106.2928389773
1749,152892.19894303248
1750,134970.5902458575
1751,224735.50898261694
1752,114859.5441827319
1753,140691.10338248388
1754,185044.8460584192
1755,157569.16631466057
1756,123540.46722735938
1757,118389.13915977994
1758,139999.2307447041
1759,159880.24157754992
1760,161656.14432683127
1761,146133.18716071584
1762,173197.8735763892
1763,162753.99990974335
1764,112093.78994491682
1765,163781.39546866014
1766,165920.4203401439
1767,212628.41489253085
1768,141211.898251394
1769,174404.9557669629
1770,140575.49125137803
1771,134276.95346016163
1772,129646.10905504385
1773,133472.47892405972
1774,127184.14435992845
1775,132105.7080895931
1776,117377.02536584708
1777,110126.99267286238
1778,132069.5357467971
1779,112075.72383550966
1780,176824.3920102279
1781,129287.9304417563
1782,89071.63197383579
1783,138075.4149131545
1784,95730.23422295679
1785,113127.22748183094
1786,135075.99001554362
1787,162242.3987082508
1788,59645.95415176216
1789,97760.0826991683
1790,82354.83828214262
1791,164462.5992561258
1792,145970.40951653768
1793,121771.97698276976
1794,139942.64805969477
1795,132760.61119738614
1796,116316.35969863104
1797,122339.38986970032
1798,118270.5061293645
1799,111496.47835074563
1800,124983.7918373236
1801,132793.71532132535
1802,139002.761349515
1803,136468.3555657098
1804,142808.30643815518
1805,129164.995713019
1806,117069.72866903486
1807,115449.69347091115
1808,119341.11495890153
1809,124722.33646388742
1810,144995.4513616625
1811,105105.63835973268
1812,96590.04774573325
1813,124767.80997120874
1814,92040.22383484521
1815,53955.358429332846
1816,99888.67953443054
1817,108838.26185700465
1818,145408.01075154624
1819,119431.14622771749
1820,62919.85983404752
1821,112067.31508670886
1822,149485.46730187026
1823,53304.66612790526
1824,138163.57801810963
1825,132056.6968026364
1826,99031.8624265386
1827,106194.58942522877
1828,136590.54587554382
1829,109844.23307620989
1830,137695.19803379287
1831,142897.80068851364
1832,93673.25133363088
1833,126348.77325285671
1834,120184.46456742103
1835,121558.27240488087
1836,121976.70676362034
1837,87771.83892048657
1838,126938.6485127645
1839,84663.2815522814
1840,152171.92342851218
1841,135056.18577010135
1842,78454.67650422394
1843,142625.78473689096
1844,129684.88880823618
1845,132817.43388435306
1846,147289.73874422506
1847,148239.24344485073
1848,54613.27830034064
1849,106586.28279085722
1850,116798.20703956131
1851,151747.83282875168
1852,121068.96615371932
1853,130412.80869916556
1854,168041.93768377096
1855,145912.02426818703
1856,208743.96916246976
1857,161775.45375271022
1858,127318.9105972827
1859,114098.99620548954
1860,149013.041406389
1861,114198.79591724605
1862,277985.25245808286
1863,270073.46215046075
1864,270073.46215046075
1865,315650.3154480584
1866,334432.6524155723
1867,232849.88246319737
1868,294073.671875645
1869,204052.8651033228
1870,235725.8365108536
1871,234553.52856084597
1872,164724.41923126348
1873,214435.64843098464
1874,138608.21275375245
1875,203594.95171539485
1876,189572.00059401503
1877,209399.66853461222
1878,203329.3138375386
1879,122315.3679315649
1880,133368.41047563427
1881,242322.65564938684
1882,240166.83936935168
1883,188774.42886276363
1884,201544.23785525394
1885,247429.9419533525
1886,279481.27687213983
1887,201894.07545709584
1888,271203.1092991596
1889,160609.42988745938
1890,126012.96550324262
1891,139478.24564959892
1892,105235.04736093103
1893,123371.48881885473
1894,122868.03277986664
1895,132672.89578012674
1896,124793.16400127915
1897,111686.18956256218
1898,110308.89835107044
1899,143899.71665945314
1900,127813.57809779655
1901,177191.9430511131
1902,131021.5910978662
1903,201749.22695669607
1904,136643.20055164493
1905,182490.8734765409
1906,158091.53546601554
1907,187972.50772636413
1908,108526.87962568944
1909,135728.00605102375
1910,116977.31415176901
1911,204028.11323681718
1912,294044.4517958427
1913,142707.32341027798
1914,68970.68907578637
1915,302279.0111240416
1916,63153.268631552324
1917,256749.54855823508
1918,133612.0160510101
1919,162354.63625126705
1920,153861.13999509945
1921,420945.1263150535
1922,314777.0038562252
1923,202381.43491269904
1924,204758.98631534708
1925,203832.85844216545
1926,404374.977999998
1927,129033.32638782996
1928,156665.6298160676
1929,124060.32493212604
1930,132692.0414849145
1931,141239.9817125386
1932,137698.58108926422
1933,182116.59222241843
1934,175024.50404823353
1935,170208.42197530053
1936,177846.8654331475
1937,175003.59841327622
1938,176042.99189447012
1939,241292.14049533053
1940,178763.67329663024
1941,170779.90262055007
1942,172799.45119003078
1943,194845.88504862666
1944,339264.8038013914
1945,380126.3931069452
1946,156168.21715423398
1947,309238.5384623909
1948,177045.62042695546
1949,234830.5855259713
1950,171729.3761091511
1951,257397.8625719421
1952,203468.35954941044
1953,167071.06672715285
1954,169277.63098703613
1955,128840.88987478804
1956,299009.1546475141
1957,149934.74839968418
1958,312568.4232613697
1959,131681.11307119927
1960,110620.02675328394
1961,115694.44982403518
1962,93987.5894193799
1963,102589.60825573587
1964,109213.03851133854
1965,138919.35922907502
1966,136001.83325535528
1967,280039.5239066011
1968,425826.680707706
1969,389994.55146757234
1970,443790.4814529449
1971,412763.7988170273
1972,378829.07149874733
1973,247959.2395124037
1974,320354.4783134716
1975,429797.2743778417
1976,267575.2574517237
1977,355240.5567672587
1978,367484.99941892666
1979,319799.0781345656
1980,193343.2591364743
1981,345945.22614457767
1982,224036.880980041
1983,209890.18344227943
1984,160145.32006326102
1985,208016.29212414587
1986,217085.92168325456
1987,170205.80841707584
1988,167407.03281078493
1989,181593.13042586728
1990,211202.6601172688
1991,218818.10898650702
1992,205832.9362780845
1993,166066.32650498365
1994,232533.2133062439
1995,176574.55386261633
1996,239947.5003126992
1997,303884.31368296663
1998,349069.44596813724
1999,254013.7181448561
2000,297525.594516371
2001,254725.70200487218
2002,246128.86049800864
2003,258759.1293437857
2004,262871.9852314598
2005,221134.35943487484
2006,219853.33555566476
2007,250701.38113083318
2008,214145.14727904316
2009,187496.9738550811
2010,183868.28908067546
2011,135390.98426227286
2012,175632.775128804
2013,177608.0457915797
2014,178182.11281601642
2015,189444.15081093647
2016,193255.39765380032
2017,187705.2544633444
2018,118838.98632476888
2019,132443.6540537579
2020,110413.96338527786
2021,111888.63945682242
2022,173585.2395870707
2023,134354.07181764996
2024,232373.4986092748
2025,324842.60260469647
2026,171427.29662636318
2027,153970.53096387873
2028,153836.55054019234
2029,169920.48543553645
2030,259740.66193036115
2031,229321.70637394974
2032,247982.34833727474
2033,255389.87238891103
2034,159177.80210677563
2035,208829.78922231565
2036,178165.46675317961
2037,183878.89302045232
2038,281762.40451649675
2039,210281.7021563611
2040,291301.09742860025
2041,270612.12830216566
2042,199750.3501455543
2043,159725.9416951966
2044,162083.6503418998
2045,213270.8910070092
2046,133144.11055676758
2047,143008.11740273776
2048,134900.80025458912
2049,131967.67545111282
2050,169345.30862140216
2051,98409.8558763089
2052,126563.2130549084
2053,144146.2795810988
2054,80915.51301395756
2055,156600.22359270597
2056,132621.09189070793
2057,118925.52439779538
2058,218520.15469335607
2059,129550.42122772589
2060,157342.67069226882
2061,172306.85249511604
2062,126747.49657389008
2063,109853.5009095503
2064,135934.0855215126
2065,116403.40157170202
2066,158499.46239457472
2067,111746.71202842204
2068,127798.20722035461
2069,85696.86426709568
2070,109557.9167531045
2071,90679.39853119035
2072,126028.28814758046
2073,137503.33614012494
2074,176018.54721502995
2075,138419.91173869648
2076,121131.94925010388
2077,148405.52707710298
2078,125236.50227532168
2079,131300.84634460072
2080,112116.82012882986
2081,117350.40380916139
2082,130793.63144789627
2083,137383.47394170114
2084,104114.73758287582
2085,120187.8391712089
2086,128970.76008386585
2087,124292.35070557469
2088,97144.30984269724
2089,71428.31464977887
2090,131118.31821430498
2091,121278.80486599218
2092,123040.97217066021
2093,120943.07370195181
2094,108679.9246646448
2095,141238.68607329216
2096,79332.05747614778
2097,94749.98370126657
2098,141767.86433735286
2099,63403.39391265343
2100,88896.0097515804
2101,119388.85996505967
2102,130639.7497081708
2103,99553.91866289204
2104,119724.3668615302
2105,122356.30159900174
2106,70001.19068051454
2107,201629.20478699292
2108,112773.25161195543
2109,112329.9188620679
2110,130224.41648334316
2111,152334.2269782261
2112,134284.56686827907
2113,125217.0330969958
2114,113527.89968488345
2115,161402.59946288663
2116,114404.71653428685
2117,148342.9040798026
2118,119798.55015451784
2119,106079.42247737011
2120,110855.95882906616
2121,86639.19480085425
2122,108781.27485450283
2123,86237.65770729439
2124,158507.05112160768
2125,126474.18573990362
2126,140297.81868943133
2127,146916.4882755108
2128,121454.14897791736
2129,95844.27792591094
2130,151495.27420395878
2131,136313.89552339117
2132,111540.4015010435
2133,116867.03743533252
2134,117811.22358619681
2135,97174.47264927073
2136,74831.25313767522
2137,118113.82636873235
2138,134424.55383261415
2139,146134.73082198345
2140,133596.51210330357
2141,139956.15052236005
2142,125137.56842679522
2143,136364.41637226817
2144,111455.47401987933
2145,132250.90614169833
2146,155045.24076993423
2147,150373.00976014647
2148,121038.674438614
2149,140426.50560508756
2150,225816.27121015923
2151,108504.39260038949
2152,179857.04003279228
2153,149257.0155386749
2154,107350.37970513727
2155,138425.7076437447
2156,249552.3441780503
2157,222331.55759241577
2158,223640.5041793131
2159,199555.32973506968
2160,164909.18089632568
2161,234980.1331542187
2162,380052.61774144875
2163,351351.15624714736
2164,245873.28136199206
2165,180934.6752549966
2166,143597.26924540824
2167,208959.96589379583
2168,200936.4972416546
2169,191161.70654106056
2170,216408.30918125878
2171,148703.13413474598
2172,137209.42443925134
2173,154393.46448761085
2174,221638.39821132395
2175,285963.26857125375
2176,320060.2911323417
2177,235897.80939777085
2178,206512.91108948237
2179,139848.68645844646
2180,213427.20624892163
2181,185204.87702744215
2182,217268.79151667966
2183,187470.09754652972
2184,127238.83862109327
2185,125065.07950214452
2186,138028.94889898814
2187,145135.14185739955
2188,149282.49173622433
2189,218351.86817632543
2190,82624.22336539901
2191,82987.16259520533
2192,93198.23061546881
2193,101496.7689526076
2194,101754.45887104655
2195,104892.78232246198
2196,105908.44670904372
2197,115946.88588476481
2198,151196.06136548106
2199,168972.97092249888
2200,127760.72231043229
2201,133765.3674853163
2202,189802.54914208062
2203,132890.85570766916
2204,177345.15370926773
2205,104405.73282075883
2206,128060.52050603661
2207,187411.85784183507
2208,237758.1518572776
2209,214946.2527657455
2210,116294.13221648891
2211,109651.17673203308
2212,112596.39140046852
2213,103939.32864155842
2214,130345.08094343988
2215,101369.76783722611
2216,143628.4790893798
2217,83542.82680592735
2218,86439.71899211596
2219,76238.5758729734
2220,76957.8544011041
2221,302506.3945984217
2222,260896.0868410495
2223,270079.5439317379
2224,206884.68884895774
2225,121637.34779059252
2226,187360.5421033642
2227,200302.38822460658
2228,261374.52046820594
2229,228780.92049791536
2230,154614.53929229185
2231,204375.69637772272
2232,177325.01312818052
2233,171939.0400435449
2234,232552.6667003927
2235,218531.673495955
2236,259755.0858158856
2237,344085.55252298113
2238,194104.67480201466
2239,120703.9449327016
2240,160111.65267411314
2241,144291.0352439559
2242,126243.70708690405
2243,125230.69799731667
2244,100137.71043963407
2245,94469.01594646365
2246,137158.12217026387
2247,107009.6726018665
2248,118683.21217048116
2249,121007.28386635864
2250,132466.0114119228
2251,104471.47779810363
2252,167053.97548513085
2253,152045.26210388733
2254,169773.038059671
2255,189457.69475350349
2256,176477.97716785793
2257,195473.9966278851
2258,159920.87613620618
2259,168772.45901642024
2260,150733.9006511793
2261,174667.31803011746
2262,197340.88052851608
2263,357625.05711778725
2264,450439.0587098681
2265,157689.2580861698
2266,277341.82740774564
2267,353566.3599002104
2268,383457.81681383174
2269,152510.12274857244
2270,182246.44685394634
2271,217679.18516651902
2272,188321.9443570379
2273,161855.54393948475
2274,169012.7053992702
2275,166381.89747102273
2276,177773.16554916836
2277,172881.41036768956
2278,141895.05979416828
2279,118341.34893689562
2280,112700.69086707127
2281,178276.01519658248
2282,192870.89701883012
2283,99111.05354697652
2284,106573.00927938825
2285,133577.13586970879
2286,121994.97060557277
2287,334704.6610111746
2288,271877.8851914073
2289,376051.8708095886
2290,428718.38184536353
2291,322869.40735149255
2292,436017.9981853691
2293,438998.7504831642
2294,425346.07499674964
2295,414440.4801231778
2296,255248.82534329768
2297,290631.270149216
2298,315931.1913202331
2299,392547.99485049676
2300,329875.94790755614
2301,270208.5487838838
2302,235419.79564650802
2303,245201.3099709203
2304,237502.93267473718
2305,181760.19673112294
2306,184204.36381320033
2307,191832.721521754
2308,217148.02114573139
2309,273093.3470211828
2310,208898.91032264824
2311,188005.19618284982
2312,170626.70750377496
2313,166838.01819223133
2314,167680.3252765424
2315,168327.82410047844
2316,182042.08760837113
2317,176494.4652904512
2318,168917.52080531034
2319,168877.79229348424
2320,178890.84416745143
2321,227199.32630097118
2322,168409.77142349657
2323,171157.6062295912
2324,167459.89676739014
2325,200408.316294387
2326,162415.93485881668
2327,203963.25540954835
2328,223512.7667428875
2329,180522.05887510168
2330,169060.0204974536
2331,364446.0021798878
2332,400444.1955881265
2333,315495.589913818
2334,247931.7954711818
2335,244324.54848604032
2336,334671.1337888382
2337,203097.09359665273
2338,277204.7375581404
2339,225922.7310152277
2340,398445.82621758507
2341,223580.00536492106
2342,223568.37057287546
2343,224747.95175724488
2344,229234.83453779525
2345,236844.7836921058
2346,207705.41552300248
2347,195796.69935577892
2348,234835.09966456812
2349,177453.04603738477
2350,287755.74406335136
2351,256550.2763503053
2352,254298.44074749807
2353,250803.01811006834
2354,127722.02692635497
2355,139115.39866774314
2356,150094.7109086835
2357,197188.75382506548
2358,189244.31389035578
2359,119698.33775857574
2360,113987.02025695553
2361,135600.32343442837
2362,256686.00680666557
2363,136918.12334230353
2364,168187.68423517625
2365,220601.36230684776
2366,179660.91994442273
2367,219254.60705210356
2368,209642.95915854175
2369,217391.1598596469
2370,168896.73150883245
2371,172705.37270827993
2372,190153.5983410413
2373,265726.96501790907
2374,303921.2262274654
2375,251165.27459970862
2376,271255.1279475514
2377,344968.7369473824
2378,138452.13943981627
2379,175155.402559178
2380,141794.1113839758
2381,147993.17465839596
2382,191033.0671238496
2383,202890.80230143838
2384,229905.96768651824
2385,158514.19180549076
2386,131060.51632244448
2387,132617.1355211208
2388,97528.79296082543
2389,117246.44137327648
2390,142763.6327575351
2391,137131.56351461043
2392,111003.50367638221
2393,156934.1479848945
2394,137982.23042941248
2395,187998.4823278935
2396,137564.69133163805
2397,198580.12653441395
2398,118727.8688803574
2399,54894.92507596309
2400,55944.931535148775
2401,112822.17163578188
2402,128257.91949396637
2403,126246.11123809243
2404,146437.8680279665
2405,148874.18048180584
2406,134135.5223470186
2407,124998.95422701711
2408,136757.1459285547
2409,122790.82047545924
2410,161943.64703233974
2411,116781.4112656773
2412,153624.26250793377
2413,125792.27755709412
2414,139499.2719897927
2415,122068.94823073171
2416,120288.00385705303
2417,122022.5395511177
2418,119850.39927506301
2419,122077.07443853232
2420,121800.20063065745
2421,138767.46327798837
2422,112937.46609222675
2423,127863.86997867409
2424,151793.47046299797
2425,179114.75233897404
2426,127296.44259503418
2427,135386.47821960336
2428,159326.30831769144
2429,116327.79907798339
2430,126344.26189101461
2431,110492.2067683481
2432,133727.04351457785
2433,134718.15536832303
2434,134899.43036510423
2435,142685.65601329415
2436,105737.96051899895
2437,111009.80803502104
2438,119481.24717178094
2439,108636.68409811804
2440,116516.38281113307
2441,94122.58138892803
2442,94870.28426359105
2443,116153.28468562181
2444,123058.64637534374
2445,82660.22205704235
2446,134284.97905760948
2447,176712.0134999301
2448,144428.24616082394
2449,105006.41259378556
2450,141933.47057678722
2451,126288.94831215023
2452,200322.09171508576
2453,96018.47449395547
2454,126215.82310886908
2455,109970.10923190383
2456,140633.5916636527
2457,131241.62910030808
2458,117797.9272786474
2459,106207.59967614172
2460,135942.5533109033
2461,121880.49234952957
2462,137996.13539372993
2463,118789.40407416904
2464,176220.4630478473
2465,136185.93710065342
2466,111945.71757853945
2467,140299.3559936153
2468,76038.96328193233
2469,73151.82781287782
2470,176314.44219082748
2471,198448.91204520612
2472,151272.28207604453
2473,117571.33382877693
2474,87391.1448981404
2475,209070.51655480894
2476,107024.79274675755
2477,125477.5123370477
2478,145510.27559166684
2479,100079.23160052269
2480,144005.10774496454
2481,112735.81729060222
2482,127592.40067705854
2483,110452.91032812065
2484,117707.93118338297
2485,122618.07143307374
2486,151637.32497148885
2487,172907.97796331334
2488,145169.38967540584
2489,144875.79245695382
2490,151311.53311760013
2491,94290.41124210888
2492,178718.02752667575
2493,144102.77748825267
2494,153533.5510151943
2495,83708.6679259938
2496,229149.25707931333
2497,141327.2158410976
2498,108090.82160380221
2499,89035.2129136739
2500,122751.7511911253
2501,138538.9572514687
2502,139706.71457957575
2503,96405.80788645634
2504,174376.06624550695
2505,215089.2344274007
2506,248138.9691842496
2507,278365.73914352595
2508,248722.75943459608
2509,211355.0272128998
2510,218815.36651776216
2511,177045.13683609752
2512,198997.39847983664
2513,207359.4755490009
2514,233163.73805099403
2515,141528.1484152597
2516,171360.02303983422
2517,133957.629299726
2518,147767.65382009634
2519,215192.55252498022
2520,200639.27940509573
2521,184855.38394246442
2522,215170.80944771212
2523,123347.79411774711
2524,136039.73061773775
2525,146017.86844441073
2526,130657.86122904228
2527,101918.25794672835
2528,127000.23901603004
2529,132373.84618056536
2530,118841.17131639295
2531,246044.05588040108
2532,220532.56228963652
2533,191976.67207435926
2534,223625.86733154944
2535,291160.79062561726
2536,233167.01305601382
2537,211851.3752408157
2538,175246.2110431533
2539,185366.4765549862
2540,173624.96376699535
2541,174753.65883799092
2542,163143.70771547803
2543,127675.13386835274
2544,118330.03332610778
2545,126022.2837448017
2546,122570.11335241034
2547,131842.01816226394
2548,142971.93843683178
2549,160039.468903425
2550,423754.56839666597
2551,140147.70854778704
2552,120537.68605616534
2553,78834.2010572248
2554,107517.74234866168
2555,113989.6017024056
2556,101978.99980098047
2557,112069.72670541506
2558,142532.7893961015
2559,129100.40442661628
2560,141921.91758723927
2561,120765.08271066389
2562,130082.5287162577
2563,145070.28223735758
2564,187775.80559729695
2565,128472.00716889679
2566,157750.82492664235
2567,116854.87296834691
2568,186671.55253538318
2569,198337.2636388331
2570,115387.63333752
2571,176973.8403168447
2572,142558.58592868212
2573,221854.96398714778
2574,236238.1523676372
2575,122243.8274268698
2576,129613.59929303432
2577,150247.5668194603
2578,89019.29802241633
2579,65734.33031175047
2580,128252.53297028856
2581,124130.32858416578
2582,112330.69862477324
2583,256392.7961129417
2584,159587.82061397153
2585,189033.18524347187
2586,213089.76723495865
2587,189370.86267608416
2588,137805.18182280048
2589,145724.78005805725
2590,212037.99756329544
2591,194585.163556728
2592,216787.18113003194
2593,245501.02027413924
2594,177367.52252251172
2595,199054.85694950543
2596,304721.5959254748
2597,186602.32096421934
2598,257393.51746437096
2599,311317.1903827962
2600,127429.51654061452
2601,142370.01646628077
2602,79508.03244578953
2603,89048.33312126102
2604,85028.8805077044
2605,72832.80392614445
2606,144489.65952686456
2607,179222.38028316543
2608,220024.98804390995
2609,157454.5730271061
2610,109883.10229880689
2611,131347.1028559163
2612,146243.2586245483
2613,124658.13554296471
2614,121755.84189712397
2615,147899.00142821833
2616,133265.16775526755
2617,170940.65629600405
2618,182804.32496901648
2619,189320.7567767932
2620,178534.1316820774
2621,172460.03093410877
2622,178230.16652584905
2623,233150.87652881403
2624,285391.13837823574
2625,297576.9512250662
2626,162817.26127903536
2627,160582.7450939446
2628,469256.7486811686
2629,459713.94205585186
2630,336575.0025676216
2631,458509.6806914855
2632,448296.05685827293
2633,294209.88699821185
2634,413511.35153384146
2635,147703.41003152312
2636,168212.68238061026
2637,164483.69688660555
2638,254615.56580950037
2639,173585.81182573942
2640,147414.22189188495
2641,98174.29189707844
2642,196761.97981300196
2643,97055.55819293711
2644,126643.15371326714
2645,101219.70092437248
2646,92555.91876387518
2647,98236.53178275525
2648,134539.67518378346
2649,140689.78187470738
2650,130314.53533475926
2651,133539.340462107
2652,428109.4177882628
2653,243840.53160990542
2654,245346.53354896553
2655,397231.38149817206
2656,304052.9459357697
2657,306605.5329553262
2658,273865.3476119303
2659,289902.24031704816
2660,332593.3739168195
2661,341646.9488918751
2662,373188.4844956477
2663,279446.4207379062
2664,269162.4928526935
2665,318308.7979660324
2666,271026.3010106404
2667,161210.92104588542
2668,174199.56346948052
2669,172507.65491542273
2670,266943.7528973003
2671,174418.29828513315
2672,183982.01166105326
2673,205884.18582224866
2674,206569.44797001037
2675,155691.4381191575
2676,180505.28687801142
2677,186212.60585448984
2678,242026.51538772494
2679,271420.6490036852
2680,275036.0078352514
2681,415749.85516077164
2682,325232.26111829525
2683,496478.8126964682
2684,308254.87456165394
2685,334694.48206012964
2686,258836.8422885343
2687,339076.50238680723
2688,211531.14314221844
2689,200929.69033241653
2690,463119.9893206697
2691,196458.90067169507
2692,129646.92558208473
2693,188096.00240035437
2694,127129.8847860779
2695,183803.60855090604
2696,176616.74327085656
2697,186612.81625143398
2698,187968.01117960445
2699,175534.7630058321
2700,160666.76680924563
2701,156751.79866754185
2702,105743.70977426488
2703,125909.9887462163
2704,134159.40541695294
2705,116437.58657034194
2706,115826.86823678412
2707,124469.24534013515
2708,127368.48120489968
2709,109035.74845258577
2710,121633.66868384894
2711,259491.70318458255
2712,390979.15488610446
2713,168990.1063792881
2714,145219.2300779443
2715,170687.3271045442
2716,144914.8195516686
2717,176857.0066324225
2718,225319.10485252246
2719,155176.51882936974
2720,160875.03265493768
2721,134367.95533262697
2722,148988.1572212064
2723,145329.29649678565
2724,122904.89708935119
2725,130809.63368006711
2726,141481.99676336595
2727,177889.2256517324
2728,162196.92769927153
2729,150991.41657338443
2730,140321.43660079865
2731,120565.65087048842
2732,119562.89833347927
2733,148865.01972185183
2734,131694.51346086597
